,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity
109,/songs/3059971,Ariana Grande,Sober,https://genius.com/Ariana-grande-sober-lyrics,http://api.genius.com/songs/3059971,None,2016-09-09,"Lyrics will be available upon release. Stay tuned  Snippet Sober, when you come closer Boy I know I know you've been trying to quit But you let it show  [...]  Boy we're kissing now Baby when I'm with you I'm wasted  [...]  Sober, when you come closer Boy I know I know you've been trying to quit But you let it show",1,0,4,0,1,6,1,0,0,2,0.1901
110,/songs/2457503,Ariana Grande,Sometimes,https://genius.com/Ariana-grande-sometimes-lyrics,http://api.genius.com/songs/2457503,Dangerous Woman,2016-05-20," La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la   I've never been so caught up Still so into us I never thought I'd be here Should've turned to dust Ooh, let's be honest, baby This is so unusual Ooh, I'm not tempted, baby Even if they're beautiful   I used to be cautious A little too reckless Now all my emotions Are all 'cause of you   I ain't even think of leaving sometimes I ain't even think of letting go I ain't ever thought of going nowhere I don't even see it down the road 'Cause we're collectin' moments Tattoos on my mind I ain't even think of leaving sometimes I ain't even think of letting go Not even sometimes   La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la   Ooh, let's be honest, baby This is so unusual Ooh, I'm not tempted, baby Even if they're beautiful   It used to be easy For someone to steal me Now all my emotions Are all 'cause of you, boy   I ain't even think of leaving sometimes I ain't even think of letting go I ain't ever thought of going nowhere I don't even see it down the road 'Cause we're collectin' moments Tattoos on my mind I ain't even think of leaving sometimes I ain't even think of letting go Not even sometimes, babe   I don't know, I don't know, I don't know Why it never worked, but it's going to now You don't know, you don't know, you don't know What it does to me when I feel you around Is it love? Is it lust? Is it fear? But it's hard to breathe when you're touching me there Hard to breathe when you're kissing me there Hard to breathe when you're not here   I ain't even think of leaving sometimes I ain't even think of letting go I ain't ever thought of going nowhere I don't even see it down the road 'Cause we're collectin' moments Tattoos on my mind I ain't even think of leaving sometimes I ain't even think of letting go Not even sometimes La, la, la, la, la, la, la La, la, la, la, la, la, la Not even sometimes La, la, la, la, la, la, la La, la, la, la, la, la, la 'Cause we're collectin' moments Tattoos on my mind I ain't even think of leaving sometimes I ain't even think of letting go (no, boy) Not even sometimes   La, la, la, la, la, la, la Not even sometimes Not even sometimes La, la, la, la, la, la, la La, la, la, la, la, la, la",5,6,4,6,9,7,19,3,0,12,0.9087
111,/songs/2458708,Ariana Grande,Step on Up,https://genius.com/Ariana-grande-step-on-up-lyrics,http://api.genius.com/songs/2458708,Dangerous Woman,2016-05-20," Step on up to this Step, step on up to this Step on up to this crazy love   Hey, I'm classy But I don't mind if it get at me It's okay to get nasty, just the way that you like You say I'm sexy So bad, they should arrest me You can't forget me Gave you the time of your life   What you need, babe, is a number one Can't you see, babe? I've got what you've been waiting for What you need, babe, is a work of art What you need, babe Come get it, I got it   Step on up to this Step, step on up to this Step on up to this crazy love Step on up to this Step, step on up to this Step on up to this crazy love   Hey, I'm waiting Standing here with my ladies No shame in chasing if we got what you like Don't stop, keep moving 'Cause I love what you're doing Let's rock to this music Have the time of your life   What you need, babe, is a number one Can’t you see, babe? I've got what you've been waiting for What you need, babe, is a work of art What you need, babe Come get it, I got it   Step on up to this Step, step on up to this Step on up to this crazy love Step on up to this Step, step on up to this Step on up to this crazy love   Don't be ashamed, any time, any place Let him know that you got it like that When you love him that good, and you treat him like you should Gonna keep him coming right back (That's right) Don't be ashamed, any time, any place (Don't be ashamed, boy) Let him know that you got it like that When you love him that good, and you treat him like you should Gonna keep him coming right back   What you need, babe, is a number one Can't you see, babe? I've got what you've been waiting for What you need, babe, is a work of art (What you need) What you need, babe Come, get it, I got it   Step on up to this (Step, step on up to this) Step, step on up to this Step on up to this crazy love (Boy) Step on up to this Step, step on up to this Step on up to this crazy love   Don't be ashamed, any time, any place Let him know that you got it like that",11,14,11,12,18,20,26,20,7,10,0.9978
112,/songs/133829,Ariana Grande,Stick Around,https://genius.com/Ariana-grande-stick-around-lyrics,http://api.genius.com/songs/133829,None,2009-01-13," There you come with your big, brown eyes and I'm so sure you got me mesmerized So sure I'm just about to fall for you But you don't even try and catch me, so I   I pick myself up, I pick myself up Boy, you might be falling but I think I better not My heart's still mine I'm gonna take my time, but   Don't leave cause there's something about me and you  You gotta stick around, stick around around Oh, You gotta hang 'round if you wanna find out if it's Love baby, real love, love, baby we've found You gotta stick around   Any other guy would fall at your feet They think I'm crazy but they're nothing like me I've always been the kind to think things out And I'm kinda wondering what you're all about So I   I make my mind up, I make my mind up But boy, you gotta know that I'm not in a rush I'm a fun girl not a dumb girl so Wait a minute   Till I got you all figured out  You gotta stick around, stick around, around Oh, you gotta hang 'round if you wanna find out if it's Love baby, real love, love baby we've found You gotta stick around  Take a look, take a breath Take a chance on everything I've said Take your heart. And take your time And maybe one day you'll be mine Ohh, maybe one day you'll be mine. (Woah) Yeah!  You gotta stick around, stick around, round Oh, you gotta hang round' if you wanna find out if it's Love baby, real love, love baby we've found Stick around, stick around, round Oh, you gotta hand 'round if you wanna find out if it's Love, baby, real love, love baby we've found You gotta stick around  There you come with your big brown eyes and I'm So sure you've got me mesmerized Stick around",1,4,2,1,26,9,34,5,3,11,0.9988
113,/songs/3681281,Ariana Grande,​successful,https://genius.com/Ariana-grande-successful-lyrics,http://api.genius.com/songs/3681281,Sweetener,2018-08-17," Yeah, yee, mmm, oh, eh Yeah, ooh, ooh, yee!   I just got some real good news from work, boy (It's a surprise, surprise) You can't imagine what I'm 'bout to say (It's a surprise, surprise) It's so hard to hold back, baby (It's a surprise, surprise) I'm so excited, I can hardly wait (It's a surprise, surprise) Listen, bae   Tonight, I'm a baller, babe (Tonight, I'm a baller, baby) Even way beneath it, yeah, oh, woah (Even way beneath me) What else is there to say, boy? (What else is there to say, boy?) Say, bae, you should play with me, babe   Yeah, it feels so good to be so young And have this fun and be successful (Yee!) I'm so successful, yeah And, girl, you too, you are so young And beautiful and so successful, yeah I'm so successful   This ain't nothing ordinary for me (It's a surprise, surprise) We ain't goin' to your favorite place (It's a surprise, surprise) You keep asking, ""What is so special?"" (It's a surprise, surprise) You really wanna know? You'll have to wait (It's a surprise, surprise)   Tonight, I'm a baller, babe (Tonight, I'm a baller, baby) Even way beneath it, yeah (Even way beneath me) What else is there to say, boy? (What else is there to say, boy?) Say, bae, you should play with me, babe (Yee!)   Yeah, it feels so good to be so young And have this fun and be successful (I, I, I) I'm so successful And, girl, you too, you are so young And beautiful and so successful, yeah I'm so successful, yeah, yeah   Let me put my hands over your eyes (It's a surprise, surprise, it's a surprise, surprise) Boy, are you ready for your surprise? (It's a surprise, surprise, it's a surprise, surprise) Mmm ah, oh, I'ma give it to ya (Mhm) Mmm ah, oh, I'ma give it to ya (Oh, yeah) Do you like it, babe? (Do you like it, babe?) Does it give you chills? (Does it give you chills?) Does it make you feel cold? (Does it make you feel? Cold!)   Oh, oh, oh, woah Tonight, I'm a baller, babe (Tonight, I'm a baller, baby) Even way beneath it (Even way beneath me) What else is there to say, boy? (What else is there to say, boy?) Say, bae, you should play with me, babe, yeah   Yeah, it feels so good to be so young And have this fun and be successful I'm so successful, yeah And, girl, you too, you are so young And beautiful and so successful, yeah I'm so successful, yeah, yeah",1,29,8,25,60,13,61,0,36,19,0.9994
114,/songs/133823,Ariana Grande,Suitcase,https://genius.com/Ariana-grande-suitcase-lyrics,http://api.genius.com/songs/133823,None,2010-01-09,"I was there in the rain Crying again You said that you changed, But you're just the same  Now don't make it worse By trying to lie I saw you kiss her With my own eyes  Don't worry I'm not angry I'm way past that already These are the last tears you'll see So don't you Don't you worry about me  I know what to do, boy To get over you I'm gonna send you away But I'm not ready so Just get out of my face Stop standing in my way I'm going out to say what? I'm ready  I'm gonna get out my suitcase and Get out of this place and I'm going somewhere and Get you out of my hair I'm gonna have fun Baby be so gone  And when I get back You know you better be gone Boy you know you better be gone (You better be gone)  Boy don't look so confused Remember the truth Now when I met you You had nothing at all I guess with true love What mine is your's And maybe it was But it's not anymore  Don't worry I'm not angry I'm way past that already These are the last tears you'll see So don't you Don't you worry about me  I know what to do, boy To get over you I'm gonna send you away But I'm not ready so Just get out of my face Stop standing in my way I'm going out to say what? I'm ready  I'm gonna get out my suitcase and Get out of this place and I'm going somewhere and Get you out of my hair I'm gonna have fun Baby be so gone  And when I get back You know you better be gone You better be gone  So we believed the one that loved Would have to hurt and lie So we don't make the same mistakes The problem isn't mine  I know what to do, boy To get over you I'm gonna send you away But I'm not ready so Just get out of my face Stop standing in my way I'm going out to say what? I'm ready  I'm gonna get out my suitcase and Get out of this place and I'm going somewhere and Get you out of my hair I'm gonna have fun Baby be so gone  And when I get back You know you better be gone You better be gone You better be gone You better be gone",5,14,9,7,9,18,22,11,2,12,0.9949
115,/songs/3681285,Ariana Grande,​sweetener,https://genius.com/Ariana-grande-sweetener-lyrics,http://api.genius.com/songs/3681285,Sweetener,2018-08-17," When life deals us cards Make everything taste like it is salt Then you come through like the sweetener you are To bring the bitter taste to a halt   And then you get it, get it, get it, get it (Ayy) Hit it, hit it, hit it, hit it (Ayy) Flip it, flip it, flip it You make me say oh, oh (Sheesh, sheesh) Twist it, twist it, twist it, twist it Mix it and mix it and mix it and mix it Kiss it, kiss it, kiss it You make me say oh, oh (Sheesh, sheesh)   I like the way you lick the bowl (Sheesh) Somehow your method touches my soul (Sheesh, yeah) It lifts me up to heights unknown (Ayy) So when they ask, ""How's life?"" I go (Sheesh, sheesh)   When life deals us cards Make everything taste like it is salt Then you come through like the sweetener you are To bring the bitter taste to a halt   And then you get it, get it, get it, get it (Ayy) Hit it, hit it, hit it, hit it (Ayy) Flip it, flip it, flip it You make me say oh, oh (Sheesh, sheesh) Twist it, twist it, twist it, twist it Mix it and mix it and mix it and mix it Kiss it, kiss it, kiss it You make me say oh, oh (Sheesh, sheesh)   Your mama sent us horoscopes (Us horoscopes, sheesh) Had so much fun watching them unfold (Sheesh, yeah) You said she like me, I smiled, I know (Ayy) So when they ask, ""How’s life?"" I go (Sheesh, sheesh)   When life deals us cards Make everything taste like it is salt Then you come through like the sweetener you are To bring the bitter taste to a halt   And then you get it, get it, get it, get it Hit it, hit it, hit it, hit it Flip it, flip it, flip it You make me say oh, oh (Sheesh, sheesh) Twist it, twist it, twist it, twist it Mix it and mix it and mix it and mix it Kiss it, kiss it, kiss it You make me say oh, oh (Sheesh, sheesh)   And then we lay it back, talk the rest of the night Things that we can light make me say oh, oh (Sheesh, sheesh) Talking 'bout what you wanna do, whether it's wrong or right I am followin’ you 'cause you make me say oh, oh (Sheesh, sheesh) Said I don't know what I'd do without you in my life, it'd be so sour I'm hoping that everybody can experience what we have in ours   When life deals us cards Make everything taste like it is salt (Sheesh, sheesh) Then you come through like the sweetener you are To bring the bitter taste to a halt (Sheesh, sheesh)   And then you get it, get it, get it, get it Hit it, hit it, hit it, hit it Flip it, flip it, flip it You make me say oh, oh (Sheesh, sheesh) Twist it, twist it, twist it, twist it Mix it and mix it and mix it and mix it Kiss it, kiss it, kiss it You make me say oh, oh (Sheesh, sheesh) You make me say oh, babe",17,21,2,1,17,21,21,0,16,5,0.9939
116,/songs/213372,Ariana Grande,Tattooed Heart,https://genius.com/Ariana-grande-tattooed-heart-lyrics,http://api.genius.com/songs/213372,Yours Truly,2013-08-30,"You don’t need a lot of money Honey, you don’t have to play no games All I need is all your loving To get the blood rushing through my veins, oh   I wanna say we’re going steady Like it’s 1954 No, it doesn’t have to be forever Just as long as I’m the name on your tattooed heart   Tattooed heart, tattooed heart Tattooed heart, tattooed heart Tattooed heart, tattooed heart   You don’t need to worry about making me crazy 'Cause I’m way past that, yeah And so just call me if you want me 'Cause you got me And I’ll show you how much I want to be on your tattooed heart   Tattooed heart, tattooed heart Tattooed heart, tattooed heart Tattooed heart, tattooed heart Just as long as I'm the name, on your tattooed heart   Wrap me in your jacket, my baby And lay me in your bed And kiss me underneath the moonlight Darling, let me trace the lines, on your tattooed heart   Tattooed heart, tattooed heart Tattooed heart, tattooed heart Tattooed heart, tattooed heart Just as long as I'm the name, on your tattooed heart",2,6,0,2,5,2,9,2,3,8,0.8591
117,/songs/4063065,Ariana Grande,"​thank u, next",https://genius.com/Ariana-grande-thank-u-next-lyrics,http://api.genius.com/songs/4063065,"thank u, next",2018-11-03," Thought I'd end up with Sean But he wasn't a match Wrote some songs about Ricky Now I listen and laugh Even almost got married And for Pete, I'm so thankful Wish I could say, ""Thank you"" to Malcolm 'Cause he was an angel   One taught me love One taught me patience And one taught me pain Now, I'm so amazing Say I've loved and I've lost But that's not what I see So, look what I got Look what you taught me And for that, I say   Thank you, next (Next) Thank you, next (Next) Thank you, next I'm so fuckin' grateful for my ex Thank you, next (Next) Thank you, next (Next) Thank you, next (Next) I'm so fuckin'—   Spend more time with my friends I ain't worried 'bout nothin' Plus, I met someone else We havin' better discussions I know they say I move on too fast But this one gon' last 'Cause her name is Ari And I'm so good with that (So good with that)   She taught me love (Love) She taught me patience (Patience) How she handles pain (Pain) That shit's amazing (Yeah, she's amazing) I've loved and I've lost (Yeah, yeah) But that's not what I see (Yeah, yeah) 'Cause look what I've found (Yeah, yeah) Ain't no need for searching, and for that, I say   Thank you, next (Thank you, next) Thank you, next (Thank you, next) Thank you, next (Thank you) I'm so fuckin' grateful for my ex Thank you, next (Thank you, next) Thank you, next (Said thank you, next) Thank you, next (Next) I'm so fuckin' grateful for my ex   Thank you, next Thank you, next Thank you, next I'm so fucking—   One day I'll walk down the aisle Holding hands with my mama I'll be thanking my dad 'Cause she grew from the drama Only wanna do it once, real bad Gon' make that shit last God forbid something happens Least this song is a smash (Song is a smash)   I've got so much love (Love) Got so much patience (Patience) I've learned from the pain (Pain) I turned out amazing (Turned out amazing) Say I've loved and I've lost (Yeah, yeah) But that's not what I see (Yeah, yeah) 'Cause look what I've found (Yeah, yeah) Ain't no need for searching And for that, I say   Thank you, next (Thank you, next) Thank you, next (Thank you, next) Thank you, next I'm so fuckin' grateful for my ex Thank you, next (Thank you, next) Thank you, next (Said thank you, next) Thank you, next (Next) I'm so fuckin' grateful for my ex   Thank you, next Thank you, next Thank you, next Yeah, yee Thank you, next Thank you, next Thank you, next Yeah, yee",6,11,3,9,14,16,26,11,4,19,0.9996
118,/songs/2848435,Ariana Grande,The Christmas Song (Chestnuts Roasting On An Open Fire),https://genius.com/Ariana-grande-the-christmas-song-chestnuts-roasting-on-an-open-fire-lyrics,http://api.genius.com/songs/2848435,None,2011-12-23,"[Verse 1: Ariana, Elizabeth] Chestnuts roasting on an open fire Jack Frost nipping at your nose Yuletide carols being sung by a choir And folks dressed up like Eskimos Everybody knows A turkey and some mistletoe Help to make the season bright Tiny tots with their eyes all aglow Will find it hard to sleep tonight  [Chorus: Ariana, Elizabeth, Both] They know that Santa's on his way He's loaded lots of toys and goodies on his sleigh And every mother's child is going to spy To see if reindeer really know how to fly-y And so I'm offering this simple phra-ay-ay-ase To kids from one to ninety-two Although it's been said, many times, many ways Merry Christmas to you  [Refrain: Ariana, Elizabeth, Both] And so I'm offering this simple phrase To kids from one to ninety-two Although its been said many times, many ways Merry Christmas Merry Christmas Merry Christmas to you",0,4,1,1,8,1,11,1,0,5,0.9601
119,/songs/3690801,Ariana Grande,​the light is coming,https://genius.com/Ariana-grande-the-light-is-coming-lyrics,http://api.genius.com/songs/3690801,Sweetener,2018-06-20," You wouldn't let anybody speak and instead— You wouldn't let anybody speak and instead—   Ay yo, trophy wife, out you won me Until you had to find out it's one me No-now you benched, aww, your bum knee Now I'm the bad guy, call me Chun-Li (Ooh) 'Cause you was slippin', yep, you clumsy And everything I peeped, can't just unsee Sips tea, and it's unsweet Re-respect bad gyal when mi done speak (Now, now) Now he shooting his shot like drive-by Why-why-why you had to make me go call up my side guy? Ca-ca-can't let a f-boy eff up my nice vibes Yo, Ariana, come let me give you a high five   The light is coming to give back everything the darkness stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole You wouldn't let anybody speak and instead—   ""What did she say?,"" ""What did he say?"" You don't listen 'cause you know everything You don't even need dreams Tellin' everybody, ""Stay woke, don't sleep""   Ah, gonna break that shit down You don't wait, tell 'em wait another round Ah, guess you're way above it now And that's your way to love it now   How can they tell you shit that you've been through? They are so confused, who cares about their rationale? If it ain't your view That's the bottom line Know-it-all (Know-it-all) Give you a box of chances, every time you blow it all (Blow it all) As if it were shade, you would just throw it all (Throw it all) It's like you're trying not to glow at all (Glow at all) Know-it-all (Know-it-all)   The light is coming to give back everything the darkness stole, stole, st-st-stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole, stole, stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole, stole, st-st-stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole, stole, stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole You wouldn't let anybody speak and instead—   Why do we have chemistry? (Ay, yeah) With a need for speed (Ay, yeah) Doin' things that trouble clings (Ay, yeah) to And burns off our wings   Ah, gonna break that shit down (Ay, yeah) You don't wait, tell 'em wait another round (Ay, yeah) Ah, guess you're way above it now (Ay, yeah) And that's your way to love it now   How can they tell you shit that you've been through? They are so confused, who cares about their rationale? If it ain't your view That's the bottom line You wouldn't let anybody speak and instead— Know-it-all (Know-it-all) Give you a box of chances, every time you blow it all (Blow it all) As if it were shade, you would just throw it all (Throw it all) It's like you're trying not to glow at all (Glow at all) Know-it-all (Know-it-all)   The light is coming to give back everything the darkness stole, stole, st-st-stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole, stole, stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole, stole, st-st-stole You wouldn't let anybody speak and instead— The light is coming to give back everything the darkness stole You wouldn't let anybody speak and inst—",26,30,9,22,8,35,20,24,8,11,-0.9789
120,/songs/131712,Ariana Grande,The Way,https://genius.com/Ariana-grande-the-way-lyrics,http://api.genius.com/songs/131712,Yours Truly,2013-03-25,"What we gotta do right here is go back Back into time I love the way you make me feel (Okay) I love it, I love it (Yeah) I love the way you make me feel I love it (Yeah,) I love it (Yeah)  [Verse 1: Mac Miller & Ariana Grande] Say I’m thinkin' ’bout her every second, every hour Do my singing in the shower, pickin' petals off of flowers like Do she love me, do she love me not? I ain’t a player, I just ***** * *** You give me that kinda somethin' Want it all the time, need it every day On a scale of one to ten I’m at a 100 Never get enough, I can’t stay away   If you want what I got I got it every day You can get whatever you need from me Stay by your side, I’ll never leave ya And I ain’t going nowhere 'cause you’re a keeper   So don’t you worry Baby, you got me (Ayy) I, I got a bad boy, I must admit it (Hey) You got my heart, don’t know how you did it (Hey) And I don't care who sees it, babe, I don't want to hide the way I feel when you're next to me (Hey)   I love the way (You make me feel) I love the way I love it, I love it Baby, I love the way (You make me feel) Ohh, I love the way, the way I love you I love it, I love it   Ohh, it's so crazy, you get my heart jumpin' When you put your lips on mine And honey it ain’t a question (Qu—qu—question) 'Cause, boy, I know just what you like   So if you need it, I got it, I got it every day Be your lover, your friend, you’ll find it all in me Stay by your side, I’ll never leave ya Said I ain’t going nowhere 'cause you’re a keeper   So don’t you worry Baby, you got me (Ayy) I, I got a bad boy, I must admit it (Hey) You got my heart, don’t know how you did it (Hey) And I don't care who sees it, babe, I don't want to hide the way I feel when you're next to me (Hey)   I love the way (You make me feel) I love the way I love it, I love it Baby, I love the way (You make me feel) Ohh, I love the way, the way I love you I love it, I love it   Uh I make you feel so fine, make you feel so fine I hope you hit me on my celly when I sneak in your mind You a princess to the public, but a freak when it’s time Said your bed be feelin' lonely, so you sleepin' in mine Come and watch a movie with me, American Beauty Or Bruce Almighty, that's groovy, just come and move closer to me I got some feelings for ya I’m not gonna get bored of But, baby, you an adventure so let me come and explore ya   So don’t you worry (Yeah) Baby, you got me (Woo) I, I got a bad boy, I must admit it (Hey) (Uh-huh) You got my heart, don’t know how you did it (Hey) And I don't care who sees it, babe, I don't want to hide the way I feel when you're next to me (Hey)   I love the way (You make me feel,) I love the way I love the way, I love the way I love it, I love it Baby, I love the way (You make me feel) Ohh, I love the way, the way I love you I love it, I love it I love the way (You make me feel) I love the way, I love the way I love it, I love it Baby, I love the way (You make me feel) Ohh, I love the way, the way I love you   The way I love you You, you, yeah, the way I love the way you make me feel I love it, I love it I love the way you make me feel I love it, the way I love you",9,13,9,14,65,19,84,11,5,16,0.9997
121,/songs/2837188,Ariana Grande,They Don't Know,https://genius.com/Ariana-grande-they-dont-know-lyrics,http://api.genius.com/songs/2837188,Trolls (Original Motion Picture Soundtrack) ,2016-09-23," Mmmm, watch me Hey, woo One, two, three Watch me   I walked over, got this sunlight Ain't got time to listen to any shade, yeah The wind on my pony, top-down, alright Ain't got time to let them darken my day, that's right   So light the fireworks Sing like no one's hurt Dance It's us against the world   Oh, they don't know, they don't know, they don't know They don't know about us They don't know, they don't know, they don't know They don't know about what we do Yeah, it's true I could have all this, but I'm good if I got you They don't know, they don't know, they don't know They don't know about... Mmmm, listen, watch me   You act so lonely Catch that feeling So hold onto it for as long as you can We could run away to only where we know Boy, I got plans Hey   So light the fireworks Sing like no one's hurt Dance It's us against the world   Oh, they don't know, they don't know, they don't know They don't know about us They don't know, they don't know, they don't know They don't know about what we do Yeah, it's true I could have all this, but I'm good if I got you They don't know, they don't know, they don't know They don't know about...   Hey They don't know about, they don't know about, about, about us Light the fireworks Let it catch fire We gon' dance, dance 'til it hurts when we in the clubs We 'bout to let 'em know, know who's your girl So put your hand in my hand It's you and me, it's us against the world Sing it to me one more time It's you and me, it's us against the world Sing it to me one more time It's you and me, it's us against the world I'm tryna tell you, honey, it's us against the world   Oh, they don't know, they don't know, they don't know They don't know about us They don't know, they don't know, they don't know They don't know about what we do Yeah, it's true I could have all this, but I'm good if I got you They don't know, they don't know, they don't know They don't know about... Mmmm, listen, watch me   (I walked over in the sunlight) They don't know, they don't know, they don't know They don't know about us (Wind in my pony, top-down, alright) They don't know, they don't know, they don't know They don't know about what we do Yeah, it's true, I could have all this, but I'm good if I got you They don't know, they don't know, they don't know They don't know about us",6,21,3,11,17,8,70,10,7,69,0.9878
122,/songs/2457507,Ariana Grande,Thinking Bout You,https://genius.com/Ariana-grande-thinking-bout-you-lyrics,http://api.genius.com/songs/2457507,Dangerous Woman,2016-05-20," I've been thinkin' bout you Yeah, I've been missing you Where the hell are you Oh, when I need you? I could still hear your voice I ain't got no choice 'Cause I'm here all alone I know I can't wait 'til you get home   Oh, I don't have you here with me But at least I have the memory I try to make it through the night But I can't control my mind   I'm just thinkin' 'bout you I'm thinkin' 'bout you, I'm thinkin' 'bout you I'm just thinkin' 'bout you I'm thinkin' 'bout you, I'm thinkin' 'bout you   Got these thoughts in my head Ain't no way to forget Got me losing my breath Nobody got me the way that you did Had my eyes rolling back Had me arching my back Now you love me so good I wish you would hurry up and come back   Oh, I don't have you here with me But at least I have the memory I try to make it through the night But I can't control my mind   I'm just thinkin' 'bout you I'm thinkin' 'bout you, I'm thinkin' 'bout you, baby I'm just thinkin' 'bout you I'm thinkin' 'bout you, I'm thinkin' 'bout you (I'm thinkin' 'bout you) I'm just thinkin' 'bout you I'm thinkin' 'bout you, I'm thinkin' 'bout you (Say you don't, baby, 'bout you)   Baby, I don't want no one, no one else So hurry, 'cause I need some, need some, need some help And I've been waiting patient, patiently Cause I don't have you here with, here with, here with me But at least I have the memory   I'm just thinkin' 'bout you I'm thinkin' 'bout you, I'm thinkin' 'bout you (I do) I'm just thinkin' 'bout you I'm thinkin' 'bout you, I'm thinkin' 'bout you I'm just thinkin' 'bout you I'm thinkin' 'bout you, I'm thinkin' 'bout you",29,6,1,2,5,32,12,3,1,6,0.949
123,/songs/504666,Ariana Grande,Too Close,https://genius.com/Ariana-grande-too-close-lyrics,http://api.genius.com/songs/504666,My Everything,2014-08-22," You know what I want I know what you don't I should be the one you love on Boy, you got my mind playing truth or dare Daring me kiss you right here   But we've been friends so long And it seems so wrong And everyone can see you're perfect for me But I just can't let it show   I've been thinking about you Boy, it's killing me, and I got to let you know Baby, tell me, do you feel it like I do? 'Cause we both know what could go down if we got too close Boy if we get too close I'm down if we get too close   Remember that girl that you used to date? She with my ex-boyfriend, that's great So, what would you do? What would you say if I said I loved you that way?   But we've been friends so long And it seems so wrong And everyone can see you're perfect for me But I just can't let it show   I've been thinking about you Boy, it's killing me and I got to let you know Baby, tell me, do you feel it like I do? 'Cause we both know what could go down if we got too close Boy if we get too close I'm down if we get too close   All my ladies, all my ladies All my ladies, all my ladies, make noise All my ladies, all my ladies All my ladies, all my ladies, make noise All my ladies, all my ladies All my ladies, all my ladies, make noise All my ladies, all my ladies All my ladies, all my ladies, make noise   But I just can't let it show, oh   I've been thinking about you Boy, it's killing me and I got to let you know Baby, tell me, do you feel it like I do? 'Cause we both know what could go down if we got too close Boy if we get too close I'm down if we get too close Boy if we get too close I'm down if we get too close",3,6,8,3,9,17,12,3,1,10,0.9459
124,/songs/2457506,Ariana Grande,Touch It,https://genius.com/Ariana-grande-touch-it-lyrics,http://api.genius.com/songs/2457506,Dangerous Woman,2016-05-20," How do I make the phone ring? Why do I even care? How are you all around me, when you're not really there? (Mmm) When you're not really there? (Ah, yeah, mmm) How do I feel you on me, when you're not on my skin? Why do you say you want me, then tell me you're not coming in? Oh yeah, baby, just come on in Ooh yeah   'Cause every time I'm with you, I go into a zone And I remember all the places you wanna go Take me all the way (Ooh) Ain't nobody gonna touch it, touch it, touch it 'Cause every time I see you, I don't wanna behave I'm tired of being patient, so let's pick up the pace Take me all the way (Ooh) Ain't nobody gonna touch it, touch it, touch it   How do you know I'm breathing, when I'm holding my breath? Why don't we face the danger, just for the night and forget? (Oh, ayy) Baby, let's just forget (Ooh) Remind me why we're taking a break It's obviously insane 'Cause we both know what we want So why don't we fall in love? Baby, let's fall in love Ooh   'Cause every time I'm with you, I go into a zone And I remember all the places you wanna go Take me all the way (Ooh) Ain't nobody gonna touch it, touch it, touch it 'Cause every time I see you, I don't wanna behave I'm tired of being patient, so let's pick up the pace Take me all the way (Ooh) Ain't nobody gonna touch it, touch it, touch it   Ooh, ain't nobody gonna, touch it, touch it, touch it Baby, ain't nobody gonna, touch it, touch it, touch it Baby, ain't nobody gonna, touch it, touch it, touch it Ooh, ain't nobody gonna touch it (Ooh)   Remind me why we're taking a break It's obviously insane 'Cause we both know what we want So why don't we fall in love? Baby, let's be in love   'Cause every time I'm with you, I go into a zone (Ooh) And I remember all the places you wanna go Take me all the way (Ooh) No, ain't nobody gonna touch it, touch it, touch it (Ain't nobody gonna) 'Cause every time I see you, I don't wanna behave (Behave) I'm tired of being patient, so let's pick up the pace Take me all the way (The way, ooh) Ain't nobody gonna touch it, touch it, touch it (Ooh)   Baby, ain't nobody gonna Baby, ain't nobody gonna Baby, ain't nobody gonna",2,10,0,3,13,11,25,4,2,6,0.8674
